Date_time,Tank1_Depth,CSO8_Depth,C14_Flow
01-Jan-2000 03:55:00,0.33633159394912815,0.05731783796897496,0.06546996401730353
01-Jan-2000 04:00:00,0.3421987726870323,0.054953100744102014,0.06611706089580814
01-Jan-2000 04:05:00,0.348782600117749,0.05281948402127835,0.06683725709025862
01-Jan-2000 04:10:00,0.3551049267491171,0.06065938469067384,0.06754730767343954
01-Jan-2000 04:15:00,0.3605427233203529,0.07433656459340453,0.06816015141318855
01-Jan-2000 04:20:00,0.36593504257006565,0.083437004898596,0.06872354995429772
01-Jan-2000 04:25:00,0.3749495546125989,0.0979057128968987,0.06956418239153404
01-Jan-2000 04:30:00,0.3904704163926876,0.10033056204804676,0.07104779553970936
01-Jan-2000 04:35:00,0.4122188326003351,0.09904773527055832,0.07314903672087472
01-Jan-2000 04:40:00,0.43920693739982786,0.09388678829821559,0.07573313078047533
01-Jan-2000 04:45:00,0.4684033948248817,0.08809033245633606,0.07851917612042864
01-Jan-2000 04:50:00,0.49689933670178243,0.08304423288917882,0.08118281950830333
01-Jan-2000 04:55:00,0.5226565949905795,0.07857192507157096,0.08356297990036424
01-Jan-2000 05:00:00,0.5443894945245094,0.07454453042849428,0.08552902459031865
01-Jan-2000 05:05:00,0.5632883033585305,0.07091923924727843,0.08719566081543768
01-Jan-2000 05:10:00,0.5791548168350069,0.06763742986542357,0.088583717461429
01-Jan-2000 05:15:00,0.5920217977342133,0.0645911181794457,0.08969982312529762
01-Jan-2000 05:20:00,0.6022362013903844,0.0712674283241845,0.09057928008911725
01-Jan-2000 05:25:00,0.6102110010157628,0.08188494899024464,0.09126222681564575
01-Jan-2000 05:30:00,0.6164576423062889,0.08048778556175286,0.09178799503805779
